STATE_NAME,COUNTY_NAME,countyFIPS,HOSPITAL_TYPE,State,STATE_FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,PEDI_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,1025.0,524.0,53,53,104.0,0.79204851,501,35
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,247.0,54.0,10,10,0.0,0.72644264,193,4
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,364.0,364.0,57,57,0.0,0.73158211,0,23
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,204.0,156.0,19,19,0.0,0.71832746,48,8
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,203.0,203.0,8,8,0.0,0.40110669,0,9
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,375.0,299.0,18,18,15.0,0.41565952,76,7
New York,Nassau,36059.0,Short Term Acute Care Hospital,NY,36.0,530.0,372.0,43,43,34.0,0.58200765,158,10
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,514.0,498.0,25,25,0.0,0.96054149,16,8
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,696.0,485.0,28,28,0.0,0.78216714,211,19
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,912.0,527.0,45,45,25.0,0.69501895,385,5
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,338.0,196.0,24,24,14.0,0.42113072,142,2
New York,New York,36061.0,VA Hospital,NY,36.0,,,3,3,,,0,2
New York,New York,36061.0,Childrens Hospital,NY,36.0,68.0,68.0,26,26,,,0,2
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,215.0,215.0,38,38,0.0,0.60363173,0,11
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,282.0,231.0,20,20,15.0,0.78394634,51,4
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,844.0,725.0,212,212,90.0,0.79044306,119,36
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,40.0,,6,6,,,40,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,306.0,306.0,54,54,,,0,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,New York,36061.0,Long Term Acute Care Hospital,NY,36.0,201.0,201.0,31,31,0.0,0.58465207,0,2
New York,New York,36061.0,Psychiatric Hospital,NY,36.0,133.0,133.0,0,0,0.0,0.82055825,0,0
New York,New York,36061.0,Psychiatric Hospital,NY,36.0,218.0,218.0,0,0,0.0,0.91999495,0,0
New York,New York,36061.0,Psychiatric Hospital,NY,36.0,21.0,21.0,0,0,0.0,0.87853879,0,0
New York,New York,36061.0,Psychiatric Hospital,NY,36.0,209.0,209.0,0,0,0.0,0.70552534,0,0
New York,New York,36061.0,Department of Defense Hospital,NY,36.0,,,0,0,,,0,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,862.0,862.0,214,214,210.0,0.81643617,0,49
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,1134.0,1067.0,75,75,35.0,0.86511123,67,37
New York,New York,36061.0,Long Term Acute Care Hospital,NY,36.0,225.0,190.0,30,30,,,35,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,56.0,56.0,9,9,0.0,0.98827207,0,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,632.0,422.0,24,24,28.0,0.71351033,210,14
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,69.0,16.0,3,3,0.0,0.14529768,53,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,180.0,132.0,20,20,8.0,0.83806294,48,0
New York,New York,36061.0,Short Term Acute Care Hospital,NY,36.0,495.0,485.0,57,57,35.0,0.71586275,10,20
New York,Niagara,36063.0,Short Term Acute Care Hospital,NY,36.0,136.0,135.0,8,8,0.0,0.54435313,1,2
New York,Niagara,36063.0,Short Term Acute Care Hospital,NY,36.0,175.0,175.0,12,12,0.0,0.48986301,0,2
New York,Niagara,36063.0,Short Term Acute Care Hospital,NY,36.0,171.0,133.0,12,12,0.0,0.42811823,38,3
New York,Oneida,36065.0,Short Term Acute Care Hospital,NY,36.0,370.0,231.0,11,11,0.0,0.65632451,139,7
New York,Oneida,36065.0,Psychiatric Hospital,NY,36.0,67.0,67.0,0,0,0.0,0.42326722,0,0
New York,Oneida,36065.0,Short Term Acute Care Hospital,NY,36.0,201.0,177.0,16,16,0.0,0.73621237,24,6
New York,Oneida,36065.0,Short Term Acute Care Hospital,NY,36.0,130.0,79.0,10,10,0.0,0.37742326,51,2
New York,Oneida,36065.0,Psychiatric Hospital,NY,36.0,220.0,220.0,0,0,,,0,0
New York,Oneida,36065.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,Onondaga,36067.0,Short Term Acute Care Hospital,NY,36.0,420.0,641.0,71,71,15.0,0.81739807,-221,18
New York,Onondaga,36067.0,VA Hospital,NY,36.0,106.0,106.0,1,1,,,0,2
New York,Onondaga,36067.0,Short Term Acute Care Hospital,NY,36.0,465.0,502.0,29,29,57.0,0.58614856,-37,4
New York,Onondaga,36067.0,Psychiatric Hospital,NY,36.0,154.0,154.0,0,0,0.0,0.74283934,0,0
New York,Onondaga,36067.0,Short Term Acute Care Hospital,NY,36.0,451.0,435.0,44,44,14.0,0.71485436,16,14
New York,Ontario,36069.0,Short Term Acute Care Hospital,NY,36.0,117.0,117.0,14,14,0.0,0.35881045,0,3
New York,Ontario,36069.0,Short Term Acute Care Hospital,NY,36.0,154.0,77.0,6,6,0.0,0.50845045,77,2
New York,Ontario,36069.0,VA Hospital,NY,36.0,,,0,0,,,0,0
New York,Ontario,36069.0,Short Term Acute Care Hospital,NY,36.0,113.0,113.0,7,7,0.0,0.47651836,0,3
New York,Orange,36071.0,Short Term Acute Care Hospital,NY,36.0,383.0,329.0,40,40,10.0,0.78667611,54,18
New York,Orange,36071.0,Short Term Acute Care Hospital,NY,36.0,242.0,193.0,18,18,10.0,0.65449643,49,7
New York,Orange,36071.0,Short Term Acute Care Hospital,NY,36.0,60.0,60.0,8,8,0.0,0.31515983,0,2
New York,Orange,36071.0,Short Term Acute Care Hospital,NY,36.0,122.0,98.0,10,10,0.0,0.39178082,24,2
New York,Orange,36071.0,Department of Defense Hospital,NY,36.0,20.0,20.0,0,0,,,0,0
New York,Orange,36071.0,Psychiatric Hospital,NY,36.0,285.0,285.0,0,0,0.0,0.99055034,0,0
New York,Orleans,36073.0,Critical Access Hospital,NY,36.0,39.0,25.0,4,4,0.0,0.30202740000000006,14,2
New York,Oswego,36075.0,Short Term Acute Care Hospital,NY,36.0,132.0,132.0,8,8,0.0,0.26668742,0,3
New York,Otsego,36077.0,Short Term Acute Care Hospital,NY,36.0,180.0,160.0,14,14,0.0,0.71818495,20,5
New York,Otsego,36077.0,Short Term Acute Care Hospital,NY,36.0,67.0,60.0,12,12,0.0,0.3754338,7,2
New York,Putnam,36079.0,Short Term Acute Care Hospital,NY,36.0,164.0,120.0,10,10,0.0,0.37936509,44,3
New York,Queens,36081.0,Psychiatric Hospital,NY,36.0,349.0,349.0,0,0,0.0,0.92065787,0,0
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,269.0,200.0,16,16,15.0,0.78576714,69,7
New York,Queens,36081.0,Psychiatric Hospital,NY,36.0,65.0,65.0,0,0,,,0,0
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,545.0,358.0,20,20,30.0,0.8069641,187,7
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,299.0,275.0,14,14,14.0,0.61534244,24,8
New York,Queens,36081.0,VA Hospital,NY,36.0,386.0,386.0,0,0,,,0,0
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,257.0,166.0,8,8,0.0,0.72969139,91,8
New York,Queens,36081.0,Childrens Hospital,NY,36.0,103.0,103.0,40,40,,,0,0
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,402.0,285.0,19,19,19.0,0.69441962,117,12
New York,Queens,36081.0,Short Term Acute Care Hospital,NY,36.0,535.0,476.0,29,29,14.0,0.88719231,59,23
New York,Rensselaer,36083.0,Short Term Acute Care Hospital,NY,36.0,20.0,20.0,4,4,0.0,0.85095888,0,2
New York,Rensselaer,36083.0,Short Term Acute Care Hospital,NY,36.0,257.0,237.0,24,24,0.0,0.58991373,20,5
New York,Rensselaer,36083.0,Short Term Acute Care Hospital,NY,36.0,15.0,,2,2,,,15,1
New York,Richmond,36085.0,Short Term Acute Care Hospital,NY,36.0,,,0,0,,,0,0
New York,Richmond,36085.0,Short Term Acute Care Hospital,NY,36.0,472.0,543.0,54,54,15.0,0.93408144,-71,32
New York,Richmond,36085.0,Short Term Acute Care Hospital,NY,36.0,448.0,260.0,18,18,25.0,0.61473745,188,19
New York,Richmond,36085.0,Psychiatric Hospital,NY,36.0,257.0,257.0,0,0,0.0,0.90501571,0,0
New York,Rockland,36087.0,Short Term Acute Care Hospital,NY,36.0,155.0,,27,27,0.0,,155,0
New York,Rockland,36087.0,Psychiatric Hospital,NY,36.0,54.0,54.0,0,0,,,0,0
New York,Rockland,36087.0,Short Term Acute Care Hospital,NY,36.0,391.0,209.0,11,11,10.0,0.71200103,182,6
New York,Rockland,36087.0,Psychiatric Hospital,NY,36.0,440.0,440.0,0,0,0.0,0.81091529,0,0
New York,Rockland,36087.0,Short Term Acute Care Hospital,NY,36.0,286.0,286.0,12,12,10.0,0.60764444,0,8
New York,St. Lawrence,36089.0,Short Term Acute Care Hospital,NY,36.0,25.0,50.0,4,4,0.0,0.33205479,-25,2
New York,St. Lawrence,36089.0,Short Term Acute Care Hospital,NY,36.0,115.0,87.0,10,10,0.0,0.34983468,28,2
New York,St. Lawrence,36089.0,Psychiatric Hospital,NY,36.0,108.0,108.0,0,0,0.0,0.52968037,0,0
New York,St. Lawrence,36089.0,Critical Access Hospital,NY,36.0,20.0,20.0,3,3,0.0,0.74794519,0,0
New York,St. Lawrence,36089.0,Short Term Acute Care Hospital,NY,36.0,94.0,94.0,6,6,0.0,0.67277759,0,3
New York,St. Lawrence,36089.0,Critical Access Hospital,NY,36.0,25.0,25.0,4,4,0.0,0.46947944,0,1
New York,Saratoga,36091.0,Short Term Acute Care Hospital,NY,36.0,171.0,171.0,30,30,0.0,0.80780262,0,5
New York,Saratoga,36091.0,Psychiatric Hospital,NY,36.0,88.0,88.0,0,0,0.0,0.99134493,0,0
New York,Schenectady,36093.0,Short Term Acute Care Hospital,NY,36.0,368.0,334.0,36,36,0.0,0.71174473,34,7
New York,Schenectady,36093.0,Short Term Acute Care Hospital,NY,36.0,115.0,17.0,3,3,0.0,0.61982274,98,0
New York,Schoharie,36095.0,Critical Access Hospital,NY,36.0,25.0,40.0,7,7,0.0,0.27099302,-15,2
New York,Schuyler,36097.0,Critical Access Hospital,NY,36.0,25.0,25.0,4,4,0.0,0.39649314,0,2
New York,Steuben,36101.0,Short Term Acute Care Hospital,NY,36.0,35.0,15.0,3,3,0.0,0.11470319,20,2
New York,Steuben,36101.0,Short Term Acute Care Hospital,NY,36.0,65.0,65.0,8,8,0.0,0.60202318,0,3
New York,Steuben,36101.0,Short Term Acute Care Hospital,NY,36.0,15.0,15.0,3,3,0.0,0.52182651,0,2
New York,Steuben,36101.0,VA Hospital,NY,36.0,440.0,440.0,0,0,,,0,0
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,243.0,167.0,16,16,6.0,0.77301288,76,4
New York,Suffolk,36103.0,VA Hospital,NY,36.0,63.0,63.0,2,2,,,0,2
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,248.0,195.0,12,12,0.0,0.93190897,53,16
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,306.0,215.0,10,10,0.0,0.8914940999999998,91,19
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,140.0,124.0,10,10,0.0,0.79122847,16,7
New York,Suffolk,36103.0,Psychiatric Hospital,NY,36.0,54.0,54.0,0,0,,,0,0
New York,Suffolk,36103.0,Psychiatric Hospital,NY,36.0,124.0,124.0,0,0,0.0,0.85468405,0,0
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,70.0,67.0,6,6,0.0,0.49801677,3,2
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,348.0,259.0,26,26,9.0,0.65873015,89,10
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,305.0,278.0,36,36,11.0,0.87068605,27,15
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,437.0,437.0,44,44,20.0,0.76323628,0,25
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,124.0,94.0,8,8,0.0,0.46753311,30,3
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,296.0,254.0,12,12,7.0,0.52870238,42,7
New York,Suffolk,36103.0,Psychiatric Hospital,NY,36.0,274.0,274.0,0,0,0.0,0.9868713,0,0
New York,Suffolk,36103.0,Short Term Acute Care Hospital,NY,36.0,603.0,657.0,76,76,56.0,0.82421136,-54,21
New York,Suffolk,36103.0,Psychiatric Hospital,NY,36.0,202.0,202.0,0,0,0.0,0.82534415,0,0
New York,Suffolk,36103.0,Childrens Hospital,NY,36.0,104.0,104.0,40,40,,,0,1
New York,Sullivan,36105.0,Short Term Acute Care Hospital,NY,36.0,154.0,84.0,15,15,0.0,0.48835617,70,5
New York,Sullivan,36105.0,Critical Access Hospital,NY,36.0,15.0,15.0,3,3,0.0,0.21150684,0,0
New York,Tompkins,36109.0,Short Term Acute Care Hospital,NY,36.0,212.0,163.0,16,16,0.0,0.43833035,49,5
New York,Ulster,36111.0,Short Term Acute Care Hospital,NY,36.0,150.0,45.0,5,5,0.0,0.47251141,105,1
New York,Ulster,36111.0,Short Term Acute Care Hospital,NY,36.0,150.0,149.0,20,20,0.0,0.47737429,1,4
New York,Ulster,36111.0,Critical Access Hospital,NY,36.0,25.0,15.0,3,3,0.0,0.85826486,10,0
New York,Warren,36113.0,Short Term Acute Care Hospital,NY,36.0,391.0,361.0,24,24,0.0,0.31404394,30,4
New York,Wayne,36117.0,Short Term Acute Care Hospital,NY,36.0,120.0,101.0,8,8,0.0,0.49947104,19,2
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,652.0,383.0,76,76,67.0,0.75081652,269,16
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,245.0,168.0,16,16,10.0,0.52219504,77,5
New York,Westchester,36119.0,VA Hospital,NY,36.0,,,0,0,,,0,0
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,121.0,63.0,11,11,0.0,0.61126333,58,2
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,288.0,208.0,18,18,7.0,0.72820514,80,5
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,238.0,180.0,12,12,0.0,0.58291173,58,5
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,128.0,128.0,10,10,0.0,0.69137412,0,7
New York,Westchester,36119.0,Childrens Hospital,NY,36.0,86.0,86.0,33,33,,,0,2
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,225.0,321.0,16,16,0.0,0.77481329,-96,7
New York,Westchester,36119.0,Rehabilitation Hospital,NY,36.0,150.0,150.0,0,0,0.0,0.89382648,0,0
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,223.0,151.0,12,12,10.0,0.53324866,72,9
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,191.0,122.0,21,21,0.0,0.65888166,69,3
New York,Westchester,36119.0,Psychiatric Hospital,NY,36.0,175.0,175.0,0,0,0.0,0.89435619,0,0
New York,Westchester,36119.0,Short Term Acute Care Hospital,NY,36.0,292.0,292.0,8,8,15.0,0.74703509,0,8
New York,Wyoming,36121.0,Short Term Acute Care Hospital,NY,36.0,62.0,50.0,5,5,0.0,0.30821916,12,2
New York,Yates,36123.0,Critical Access Hospital,NY,36.0,35.0,25.0,4,4,0.0,0.23309588,10,2
North Carolina,Alamance,37001.0,Short Term Acute Care Hospital,NC,37.0,238.0,176.0,20,20,12.0,0.573708,62,7
North Carolina,Alleghany,37005.0,Critical Access Hospital,NC,37.0,41.0,25.0,4,4,0.0,0.08964383599999999,16,2
North Carolina,Anson,37007.0,Short Term Acute Care Hospital,NC,37.0,15.0,15.0,3,3,0.0,0.13698629999999998,0,2
North Carolina,Ashe,37009.0,Critical Access Hospital,NC,37.0,76.0,25.0,4,4,0.0,0.50728768,51,2
North Carolina,Avery,37011.0,Critical Access Hospital,NC,37.0,50.0,21.0,4,4,0.0,0.21891716,29,2
North Carolina,Beaufort,37013.0,Short Term Acute Care Hospital,NC,37.0,142.0,72.0,8,8,0.0,0.50403351,70,3
North Carolina,Bertie,37015.0,Critical Access Hospital,NC,37.0,6.0,6.0,1,1,0.0,0.66392696,0,2
North Carolina,Bladen,37017.0,Critical Access Hospital,NC,37.0,58.0,25.0,4,4,0.0,0.34367123,33,2
North Carolina,Brunswick,37019.0,Psychiatric Hospital,NC,37.0,40.0,40.0,0,0,0.0,0.83116436,0,0
North Carolina,Brunswick,37019.0,Critical Access Hospital,NC,37.0,25.0,25.0,4,4,0.0,0.23671232,0,2
North Carolina,Brunswick,37019.0,Short Term Acute Care Hospital,NC,37.0,74.0,61.0,19,19,0.0,0.64675498,13,2
North Carolina,Buncombe,37021.0,Long Term Acute Care Hospital,NC,37.0,34.0,34.0,5,5,0.0,0.74258631,0,2
North Carolina,Buncombe,37021.0,Rehabilitation Hospital,NC,37.0,80.0,70.0,0,0,0.0,0.77444834,10,0
North Carolina,Buncombe,37021.0,Psychiatric Hospital,NC,37.0,80.0,80.0,0,0,0.0,0.70486301,0,0
North Carolina,Buncombe,37021.0,Short Term Acute Care Hospital,NC,37.0,815.0,679.0,146,146,51.0,0.84042525,136,28
North Carolina,Buncombe,37021.0,VA Hospital,NC,37.0,119.0,119.0,0,0,,,0,1
North Carolina,Burke,37023.0,Short Term Acute Care Hospital,NC,37.0,315.0,156.0,16,16,4.0,0.484229,159,3
North Carolina,Burke,37023.0,Psychiatric Hospital,NC,37.0,431.0,431.0,0,0,0.0,0.59961861,0,0
North Carolina,Cabarrus,37025.0,Short Term Acute Care Hospital,NC,37.0,457.0,447.0,15,15,25.0,0.64568663,10,14
North Carolina,Caldwell,37027.0,Short Term Acute Care Hospital,NC,37.0,110.0,110.0,12,12,0.0,0.48724782,0,3
North Carolina,Carteret,37031.0,Short Term Acute Care Hospital,NC,37.0,135.0,99.0,8,8,0.0,0.66068906,36,5
North Carolina,Catawba,37035.0,Short Term Acute Care Hospital,NC,37.0,355.0,226.0,24,24,6.0,0.37460297,129,8
North Carolina,Catawba,37035.0,Short Term Acute Care Hospital,NC,37.0,258.0,200.0,28,28,0.0,0.40672603,58,7
North Carolina,Chatham,37037.0,Critical Access Hospital,NC,37.0,25.0,25.0,4,4,0.0,0.49073973,0,2
North Carolina,Cherokee,37039.0,Critical Access Hospital,NC,37.0,57.0,25.0,5,5,0.0,0.65841097,32,2
North Carolina,Chowan,37041.0,Critical Access Hospital,NC,37.0,49.0,25.0,4,4,0.0,0.56263012,24,2
North Carolina,Cleveland,37045.0,Short Term Acute Care Hospital,NC,37.0,308.0,241.0,51,51,0.0,0.37883249,67,8
North Carolina,Cleveland,37045.0,Short Term Acute Care Hospital,NC,37.0,67.0,51.0,6,6,0.0,0.38819847,16,2
North Carolina,Columbus,37047.0,Short Term Acute Care Hospital,NC,37.0,154.0,154.0,27,27,0.0,0.3223092,0,2
North Carolina,Craven,37049.0,Short Term Acute Care Hospital,NC,37.0,350.0,287.0,72,72,0.0,0.62120187,63,12
North Carolina,Cumberland,37051.0,Long Term Acute Care Hospital,NC,37.0,66.0,66.0,8,8,0.0,0.82930678,0,2
North Carolina,Cumberland,37051.0,Department of Defense Hospital,NC,37.0,138.0,138.0,0,0,,,0,0
North Carolina,Cumberland,37051.0,Short Term Acute Care Hospital,NC,37.0,634.0,490.0,48,48,44.0,0.83745891,144,20
North Carolina,Cumberland,37051.0,VA Hospital,NC,37.0,127.0,127.0,0,0,,,0,0
North Carolina,Dare,37055.0,Critical Access Hospital,NC,37.0,21.0,21.0,4,4,0.0,0.31819959999999997,0,2
North Carolina,Davidson,37057.0,Short Term Acute Care Hospital,NC,37.0,94.0,80.0,16,16,0.0,0.39335617,14,2
North Carolina,Davidson,37057.0,Short Term Acute Care Hospital,NC,37.0,146.0,74.0,13,13,0.0,0.46416143,72,2
North Carolina,Davie,37059.0,Short Term Acute Care Hospital,NC,37.0,50.0,50.0,9,9,,,0,1
North Carolina,Duplin,37061.0,Short Term Acute Care Hospital,NC,37.0,81.0,49.0,9,9,0.0,0.55610847,32,3
North Carolina,Durham,37063.0,Short Term Acute Care Hospital,NC,37.0,979.0,959.0,103,103,135.0,0.86739624,20,23
North Carolina,Durham,37063.0,Short Term Acute Care Hospital,NC,37.0,18.0,18.0,3,3,0.0,0.47366819,0,0
North Carolina,Durham,37063.0,Short Term Acute Care Hospital,NC,37.0,369.0,301.0,22,22,0.0,0.58774859,68,9
North Carolina,Durham,37063.0,VA Hospital,NC,37.0,151.0,151.0,0,0,,,0,0
North Carolina,Durham,37063.0,Short Term Acute Care Hospital,NC,37.0,,,32,32,,,0,0
North Carolina,Durham,37063.0,Short Term Acute Care Hospital,NC,37.0,50.0,50.0,9,9,,,0,0
North Carolina,Durham,37063.0,Long Term Acute Care Hospital,NC,37.0,30.0,30.0,5,5,0.0,0.86739725,0,3
North Carolina,Edgecombe,37065.0,Short Term Acute Care Hospital,NC,37.0,117.0,101.0,15,15,0.0,0.35630003,16,4
North Carolina,Forsyth,37067.0,Short Term Acute Care Hospital,NC,37.0,885.0,797.0,126,126,44.0,0.80175793,88,25
North Carolina,Forsyth,37067.0,Short Term Acute Care Hospital,NC,37.0,22.0,22.0,2,2,0.0,0.33848071,0,1
North Carolina,Forsyth,37067.0,Short Term Acute Care Hospital,NC,37.0,945.0,889.0,68,68,56.0,0.70540702,56,12
North Carolina,Forsyth,37067.0,Psychiatric Hospital,NC,37.0,164.0,164.0,0,0,0.0,0.89274973,0,0
North Carolina,Forsyth,37067.0,Rehabilitation Hospital,NC,37.0,68.0,68.0,0,0,,0.5518436999999999,0,0
North Carolina,Gaston,37071.0,Short Term Acute Care Hospital,NC,37.0,435.0,383.0,57,57,0.0,0.73484743,52,12
North Carolina,Granville,37077.0,Short Term Acute Care Hospital,NC,37.0,900.0,900.0,158,158,,,0,0
North Carolina,Granville,37077.0,Psychiatric Hospital,NC,37.0,338.0,338.0,0,0,0.0,1.0,0,0
North Carolina,Granville,37077.0,Short Term Acute Care Hospital,NC,37.0,142.0,42.0,6,6,0.0,0.38564906,100,2
North Carolina,Granville,37077.0,Psychiatric Hospital,NC,37.0,62.0,62.0,0,0,0.0,0.43477684,0,0
North Carolina,Guilford,37081.0,Short Term Acute Care Hospital,NC,37.0,351.0,288.0,24,24,0.0,0.61341321,63,8
North Carolina,Guilford,37081.0,Long Term Acute Care Hospital,NC,37.0,124.0,101.0,6,6,0.0,0.35285500000000003,23,3
North Carolina,Guilford,37081.0,Short Term Acute Care Hospital,NC,37.0,883.0,536.0,88,88,36.0,0.71637779,347,25
North Carolina,Guilford,37081.0,Long Term Acute Care Hospital,NC,37.0,30.0,30.0,6,6,0.0,0.91351599,0,3
North Carolina,Halifax,37083.0,Short Term Acute Care Hospital,NC,37.0,204.0,106.0,16,16,0.0,0.48017576,98,3
North Carolina,Harnett,37085.0,Short Term Acute Care Hospital,NC,37.0,131.0,126.0,14,14,0.0,0.34093636,5,4
North Carolina,Harnett,37085.0,Short Term Acute Care Hospital,NC,37.0,101.0,101.0,18,18,,,0,0
North Carolina,Harnett,37085.0,Psychiatric Hospital,NC,37.0,16.0,16.0,0,0,0.0,0.84691781,0,0
North Carolina,Haywood,37087.0,Short Term Acute Care Hospital,NC,37.0,154.0,122.0,12,12,0.0,0.37686953,32,3
North Carolina,Henderson,37089.0,Short Term Acute Care Hospital,NC,37.0,222.0,160.0,13,13,0.0,0.54547948,62,4
North Carolina,Henderson,37089.0,Short Term Acute Care Hospital,NC,37.0,103.0,73.0,14,14,0.0,0.47937700000000005,30,2
North Carolina,Hertford,37091.0,Short Term Acute Care Hospital,NC,37.0,114.0,70.0,10,10,0.0,0.5020352,44,3
North Carolina,Hoke,37093.0,Short Term Acute Care Hospital,NC,37.0,8.0,,4,4,,,8,0
North Carolina,Hoke,37093.0,Short Term Acute Care Hospital,NC,37.0,41.0,41.0,7,7,0.0,0.27357167,0,2
North Carolina,Iredell,37097.0,Short Term Acute Care Hospital,NC,37.0,144.0,132.0,8,8,0.0,0.25288501,12,2
North Carolina,Iredell,37097.0,Short Term Acute Care Hospital,NC,37.0,123.0,123.0,12,12,0.0,0.30486691,0,4
North Carolina,Iredell,37097.0,Short Term Acute Care Hospital,NC,37.0,247.0,155.0,16,16,0.0,0.59650022,92,8
North Carolina,Jackson,37099.0,Short Term Acute Care Hospital,NC,37.0,86.0,82.0,9,9,0.0,0.40751755,4,3
North Carolina,Johnston,37101.0,Short Term Acute Care Hospital,NC,37.0,199.0,179.0,24,24,0.0,0.52253771,20,7
North Carolina,Lee,37105.0,Short Term Acute Care Hospital,NC,37.0,137.0,127.0,8,8,1.0,0.30633157,10,5
North Carolina,Lenoir,37107.0,Short Term Acute Care Hospital,NC,37.0,261.0,150.0,190,190,0.0,0.44851142,111,10
North Carolina,Lincoln,37109.0,Short Term Acute Care Hospital,NC,37.0,101.0,101.0,10,10,0.0,0.5114335999999999,0,4
North Carolina,McDowell,37111.0,Short Term Acute Care Hospital,NC,37.0,65.0,49.0,9,9,0.0,0.4373652,16,3
North Carolina,Macon,37113.0,Critical Access Hospital,NC,37.0,59.0,25.0,5,5,0.0,0.69170731,34,2
North Carolina,Macon,37113.0,Critical Access Hospital,NC,37.0,24.0,24.0,4,4,0.0,0.3567073,0,1
North Carolina,Martin,37117.0,Short Term Acute Care Hospital,NC,37.0,49.0,43.0,6,6,0.0,0.25281936,6,2
North Carolina,Mecklenburg,37119.0,Long Term Acute Care Hospital,NC,37.0,35.0,35.0,5,5,0.0,0.45675147,0,2
North Carolina,Mecklenburg,37119.0,Rehabilitation Hospital,NC,37.0,70.0,150.0,1,1,0.0,0.78478539,-80,2
North Carolina,Mecklenburg,37119.0,Long Term Acute Care Hospital,NC,37.0,40.0,40.0,6,6,0.0,0.66931504,0,5
North Carolina,Mecklenburg,37119.0,Short Term Acute Care Hospital,NC,37.0,624.0,535.0,40,40,0.0,0.66629624,89,8
North Carolina,Mecklenburg,37119.0,Short Term Acute Care Hospital,NC,37.0,36.0,28.0,4,4,0.0,0.42274845,8,1
North Carolina,Mecklenburg,37119.0,Short Term Acute Care Hospital,NC,37.0,157.0,123.0,10,10,8.0,0.8285110000000001,34,3
North Carolina,Mecklenburg,37119.0,Short Term Acute Care Hospital,NC,37.0,250.0,154.0,30,30,10.0,0.93704093,96,9
North Carolina,Mecklenburg,37119.0,VA Hospital,NC,37.0,,,0,0,,,0,0
